"FAZENDA";"PROJETO";"ESPACAMENTO";"TALHAO";"MATGEN";"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca"
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;10;15,11971959;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;12;13,68732511;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;14;12,25493062;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;16;11,30000096;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;18;10,18591636;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;20;9,230986699;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;22;7,480282325;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;24;6,047887837;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";141;20,05352283;27,9;26;4,13802852;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;0,1;22,91831181;10
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;0,5;21,64507226;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;1;20,6901426;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;1,5;19,576058;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;2;19,41690306;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;4;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;6;17,3478888;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;8;16,39295914;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;10;15,59718442;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;12;14,32394488;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;14;13,05070533;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;16;11,93662073;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;18;10,98169107;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;20;9,867606472;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;22;8,435211984;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;24;6,843662553;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;26;6,207042781;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";142;20,05352283;28,71;28;1,591549431;1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;0,1;25,14648101;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;0,5;21,64507226;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;1;20,53098766;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;1,5;20,21267777;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;2;19,89436789;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;4;19,73521294;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;6;19,41690306;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;8;18,14366351;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;10;17,02957891;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;12;15,43802948;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;14;14,32394488;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;16;13,20986028;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;18;11,77746579;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;20;10,82253613;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;22;8,912676813;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;24;7,321127382;4,1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;26;5,411268065;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";143;20,53098766;28,7;28;0,954929659;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;0,1;23,55493158;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;0,5;22,28169203;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;1;21,00845249;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;1,5;20,53098766;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;2;20,21267777;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;4;19,41690306;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;6;18,62112834;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;8;16,87042397;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;10;16,2338042;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;12;15,27887454;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;14;13,84648005;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;16;12,41408556;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;18;11,14084602;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;20;10,18591636;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;22;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;24;7,002817496;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;26;5,411268065;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";144;20,84929755;28,4;28;1,273239545;1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;0,1;26,41972055;10,2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;0,5;23,23662169;10,1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;1;21,96338215;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;1,5;21,00845249;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;2;20,84929755;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;4;19,73521294;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;6;18,78028328;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;8;17,50704374;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;10;16,39295914;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;12;15,27887454;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;14;14,00563499;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;16;13,05070533;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;18;11,77746579;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;20;10,50422624;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;22;9,071831756;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;24;7,002817496;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;26;5,729577951;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";145;21,32676237;29,2;28;2,546479089;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;0,1;25,46479089;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;0,5;23,23662169;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;1;21,64507226;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;1,5;21,48591732;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;2;21,00845249;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;4;20,05352283;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;6;19,25774811;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;8;18,30281846;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;10;16,87042397;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;12;16,07464925;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;14;14,48309982;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;16;13,36901522;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;18;11,93662073;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;20;10,66338119;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;22;9,230986699;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;24;7,639437268;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;26;6,207042781;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";146;21,32676237;29,3;28;2,705634033;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;0,1;26,73803044;10
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;0,5;24,35070629;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;1;22,28169203;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;1,5;21,8042272;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;2;21,32676237;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;4;20,6901426;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;6;20,37183272;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;8;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;10;17,82535363;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;12;16,2338042;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;14;15,27887454;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;16;14,00563499;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;18;12,25493062;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;20;11,14084602;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;22;9,230986699;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;24;8,116902098;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;26;6,525352667;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";147;21,96338215;29,75;28;3,819718634;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;0,1;29,76197436;10,8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;0,5;24,98732607;10,2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;1;23,07746675;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;1,5;21,96338215;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;2;21,8042272;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;4;21,00845249;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;6;20,21267777;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;8;19,09859317;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;10;18,30281846;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;12;16,71126902;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;14;15,43802948;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;16;14,32394488;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;18;12,41408556;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;20;11,4591559;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;22;9,708451529;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;24;8,75352187;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;26;7,161972439;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;28;4,61549335;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";148;22,28169203;30,35;30;0,954929659;1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;0,1;25,46479089;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;0,5;23,71408652;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;1;22,60000192;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;1,5;22,28169203;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;2;21,96338215;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;4;20,84929755;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;6;20,37183272;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;8;19,41690306;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;10;17,98450857;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;12;16,71126902;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;14;15,91549431;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;16;14,96056465;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;18;12,73239545;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;20;11,61831085;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;22;9,867606472;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;24;8,594366927;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;26;7,161972439;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";149;22,44084698;29,8;28;3,501408748;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;0,1;27,37465021;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;0,5;24,50986124;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;1;23,23662169;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;1,5;22,44084698;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;2;21,64507226;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;4;20,53098766;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;6;19,89436789;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;8;18,78028328;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;10;18,30281846;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;12;16,2338042;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;14;15,11971959;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;16;13,68732511;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;18;12,41408556;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;20;11,4591559;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;22;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;24;8,594366927;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;26;7,002817496;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;28;3,819718634;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";150;22,60000192;30,1;30;1,909859317;1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;0,1;28,48873481;10
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;0,5;25,78310078;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;1;22,91831181;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;1,5;22,12253709;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;2;21,16760743;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;4;20,21267777;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;6;18,4619734;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;8;17,3478888;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;10;16,87042397;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;12;14,96056465;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;14;13,68732511;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;16;12,41408556;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;18;11,14084602;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;20;10,02676141;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;22;7,957747155;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;24;5,729577951;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;26;3,819718634;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";151;22,60000192;28,88;28;1,591549431;1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;0,1;26,73803044;10,1
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;0,5;24,35070629;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;1;23,55493158;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;1,5;22,60000192;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;2;22,12253709;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;4;21,32676237;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;6;20,37183272;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;8;19,09859317;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;10;17,82535363;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;12;16,87042397;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;14;15,27887454;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;16;14,00563499;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;18;12,41408556;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;20;11,14084602;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;22;9,867606472;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;24;8,594366927;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;26;6,047887837;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";152;23,23662169;29,1;28;2,546479089;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;0,1;27,37465021;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;0,5;25,46479089;10
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;1;24,35070629;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;1,5;23,39577663;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;2;22,60000192;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;4;21,8042272;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;6;20,84929755;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;8;19,576058;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;10;18,14366351;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;12;17,50704374;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;14;15,43802948;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;16;14,16478994;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;18;12,89155039;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;20;12,25493062;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;22;10,50422624;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;24;8,594366927;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;26;7,161972439;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";153;23,55493158;29,91;28;3,342253805;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;0,1;29,28450953;10,4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;0,5;25,78310078;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;1;24,82817112;7
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;1,5;23,55493158;8
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;2;23,23662169;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;4;21,96338215;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;6;21,32676237;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;8;19,576058;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;10;18,93943823;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;12;17,98450857;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;14;16,07464925;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;16;14,32394488;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;18;12,89155039;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;20;11,77746579;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;22;10,66338119;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;24;8,912676813;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;26;7,161972439;3
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";154;23,87324146;29,73;28;3,342253805;2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;0,1;28,17042493;10,2
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;0,5;26,10141067;9
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;1;24,35070629;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;1,5;23,55493158;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;2;23,23662169;6
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;4;21,64507226;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;6;21,64507226;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;8;19,576058;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;10;18,30281846;5
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;12;16,87042397;4
"ENGFLORESTAL";"PEQUI";"3x3";2;"FLO014";155;24,19155135;29,85;14;15,75633937;4
